"AIQ","HCI","SD","BF","D","EL","AGNT+AGNTconf"
52.2,1.4,22.5,BF5,1.0,10000,MC_AIXI,50,8,3,0.85,0.3
44.6,0.5,23.2,BF5,1.0,10000,Q_l,0.0,0.0,0.5,0.005,0.95
48.9,0.5,23.2,BF5,1.0,10000,Q_l,0.0,0.0,0.5,0.01,0.9
48.8,0.4,20.3,BF5,1.0,10000,Q_l,0.0,0.0,0.5,0.02,0.8
47.7,0.4,20.0,BF5,1.0,10000,Q_l,0.0,0.0,0.5,0.03,0.7
46.3,0.4,19.5,BF5,1.0,10000,Q_l,0.0,0.0,0.5,0.04,0.6
46.1,0.5,25.3,BF5,1.0,10000,Q_l,0.0,0.5,0.5,0.005,0.95
49.5,0.4,22.4,BF5,1.0,10000,Q_l,0.0,0.5,0.5,0.01,0.9
50.3,0.4,20.8,BF5,1.0,10000,Q_l,0.0,0.5,0.5,0.02,0.8
49.1,0.4,20.0,BF5,1.0,10000,Q_l,0.0,0.5,0.5,0.03,0.6
48.4,0.4,19.6,BF5,1.0,10000,Q_l,0.0,0.5,0.5,0.04,0.6
45.5,0.4,22.6,BF5,1.0,30000,Freq,0.03
46.0,0.4,21.9,BF5,1.0,30000,Freq,0.05
46.9,0.5,23.0,BF5,1.0,30000,Freq,0.07
45.9,0.4,21.4,BF5,1.0,30000,Freq,0.09
45.8,0.4,20.8,BF5,1.0,30000,Freq,0.11
51.6,0.4,20.3,BF5,1.0,30000,H_l,0.0,0.0,0.95,0.04,0.7
54.1,0.4,21.5,BF5,1.0,30000,H_l,0.0,0.0,0.99,0.02,0.7
52.9,0.4,21.0,BF5,1.0,30000,H_l,0.0,0.0,0.99,0.04,0.6
53.9,0.4,22.4,BF5,1.0,30000,H_l,0.0,0.0,0.995,0.005,0.9
54.3,0.4,22.6,BF5,1.0,30000,H_l,0.0,0.0,0.995,0.01,0.8
53.1,1.3,20.8,BF5,1.0,30000,MC_AIXI,100,16,4,0.85,0.9
46.8,1.1,17.2,BF5,1.0,30000,MC_AIXI,100,32,3,0.05,1.0
53.1,1.4,22.5,BF5,1.0,30000,MC_AIXI,100,8,3,0.9,0.6
51.2,1.3,21.0,BF5,1.0,30000,MC_AIXI,50,16,2,0.95,0.9
53.4,1.5,23.4,BF5,1.0,30000,MC_AIXI,50,8,3,0.85,0.3
50.1,0.4,22.7,BF5,1.0,30000,Q_l,0.0,0.0,0.5,0.005,0.95
51.8,0.4,22.8,BF5,1.0,30000,Q_l,0.0,0.0,0.5,0.01,0.9
50.2,0.4,20.4,BF5,1.0,30000,Q_l,0.0,0.0,0.5,0.02,0.8
48.6,0.4,20.1,BF5,1.0,30000,Q_l,0.0,0.0,0.5,0.03,0.7
46.9,0.4,19.7,BF5,1.0,30000,Q_l,0.0,0.0,0.5,0.04,0.6
51.2,0.5,24.6,BF5,1.0,30000,Q_l,0.0,0.5,0.5,0.005,0.95
52.3,0.4,21.9,BF5,1.0,30000,Q_l,0.0,0.5,0.5,0.01,0.9
51.6,0.4,20.8,BF5,1.0,30000,Q_l,0.0,0.5,0.5,0.02,0.8
49.7,0.4,20.1,BF5,1.0,30000,Q_l,0.0,0.5,0.5,0.03,0.6
48.9,0.4,19.7,BF5,1.0,30000,Q_l,0.0,0.5,0.5,0.04,0.6
47.7,0.4,22.7,BF5,1.0,100000,Freq,0.03
47.9,0.4,22.0,BF5,1.0,100000,Freq,0.05
48.3,0.5,23.2,BF5,1.0,100000,Freq,0.07
47.2,0.4,21.4,BF5,1.0,100000,Freq,0.09
46.9,0.4,20.9,BF5,1.0,100000,Freq,0.11
51.7,0.4,20.3,BF5,1.0,100000,H_l,0.0,0.0,0.95,0.04,0.7
54.4,0.4,21.4,BF5,1.0,100000,H_l,0.0,0.0,0.99,0.02,0.7
53.0,0.4,20.9,BF5,1.0,100000,H_l,0.0,0.0,0.99,0.04,0.6
54.9,0.4,22.6,BF5,1.0,100000,H_l,0.0,0.0,0.995,0.005,0.9
55.1,0.4,22.2,BF5,1.0,100000,H_l,0.0,0.0,0.995,0.01,0.8
53.7,1.3,21.2,BF5,1.0,100000,MC_AIXI,100,16,4,0.85,0.9
48.9,1.1,17.4,BF5,1.0,100000,MC_AIXI,100,32,3,0.05,1.0
53.9,1.4,23.1,BF5,1.0,100000,MC_AIXI,100,8,3,0.9,0.6
51.3,1.3,21.0,BF5,1.0,100000,MC_AIXI,50,16,2,0.95,0.9
53.9,1.5,23.9,BF5,1.0,100000,MC_AIXI,50,8,3,0.85,0.3
52.9,0.4,22.7,BF5,1.0,100000,Q_l,0.0,0.0,0.5,0.005,0.95
52.9,0.4,22.9,BF5,1.0,100000,Q_l,0.0,0.0,0.5,0.01,0.9
50.7,0.4,20.5,BF5,1.0,100000,Q_l,0.0,0.0,0.5,0.02,0.8
48.8,0.4,20.2,BF5,1.0,100000,Q_l,0.0,0.0,0.5,0.03,0.7
47.1,0.4,19.8,BF5,1.0,100000,Q_l,0.0,0.0,0.5,0.04,0.6
53.7,0.5,24.8,BF5,1.0,100000,Q_l,0.0,0.5,0.5,0.005,0.95
53.1,0.5,23.2,BF5,1.0,100000,Q_l,0.0,0.5,0.5,0.01,0.9
52.1,0.4,20.8,BF5,1.0,100000,Q_l,0.0,0.5,0.5,0.02,0.8
49.9,0.4,20.1,BF5,1.0,100000,Q_l,0.0,0.5,0.5,0.03,0.6
49.0,0.4,19.7,BF5,1.0,100000,Q_l,0.0,0.5,0.5,0.04,0.6
